"","logFC","logCPM","LR","PValue","FDR","gene","logFDR","Significant"
"ENSMUSG00000116831",0.0623062308325123,-2.33264809663567,0.00308447032764825,0.955709850692778,0.999703132653124,"Gm30505",0.0196739376079969,FALSE
"ENSMUSG00000021621",-0.0230545067887046,3.05204166001816,0.00307743899982604,0.955760309363875,0.999703132653124,"Zcchc9",0.0196510087411128,FALSE
"ENSMUSG00000051331",-0.0266213996721554,1.89976880977875,0.00305994904191209,0.955886073299618,0.999703132653124,"Cacna1c",0.0195938657633216,FALSE
"ENSMUSG00000033065",0.0183558144545674,7.61998176742894,0.00304403147446042,0.95600084447567,0.999703132653124,"Pfkm",0.019541724093187,FALSE
"ENSMUSG00000074165",-0.0182321925698367,3.92822513383058,0.00304163077848818,0.956018180422672,0.999703132653124,"Zfp788",0.019533848746735,FALSE
"ENSMUSG00000021975",-0.0149278060437826,4.36948332065714,0.00304091928869399,0.956023319563142,0.999703132653124,"Ints9",0.0195315141736124,FALSE
"ENSMUSG00000103970",0.0535728171748174,-1.59812179411131,0.00303555821338186,0.956062062391446,0.999703132653124,"Gm37678",0.019513914753935,FALSE
"ENSMUSG00000038214",0.0283044255782645,0.67761018494883,0.0030336363378185,0.956075959544796,0.999703132653124,"Bend3",0.0195076019700827,FALSE
"ENSMUSG00000014601",-0.0111545138905756,5.65375976633537,0.00303244363040633,0.956084586276711,0.999703132653124,"Strip1",0.0195036833220635,FALSE
"ENSMUSG00000080054",-0.0838820097454208,-2.42270503006425,0.00302994079176377,0.956102694588916,0.999703132653124,"Rpl12-ps1",0.0194954578306106,FALSE
"ENSMUSG00000053208",-0.0838820097454208,-2.42270503006425,0.00302994079176377,0.956102694588916,0.999703132653124,"Kat2b-ps",0.0194954578306106,FALSE
"ENSMUSG00000109177",-0.0838820097454208,-2.42270503006425,0.00302994079176377,0.956102694588916,0.999703132653124,"Pafah1b1-ps2",0.0194954578306106,FALSE
"ENSMUSG00000109863",-0.0838820097454208,-2.42270503006425,0.00302994079176377,0.956102694588916,0.999703132653124,"Gm45643",0.0194954578306106,FALSE
"ENSMUSG00000110950",-0.0838820097454208,-2.42270503006425,0.00302994079176377,0.956102694588916,0.999703132653124,"Gm39384",0.0194954578306106,FALSE
"ENSMUSG00002075061",-0.0838820097454208,-2.42270503006425,0.00302994079176377,0.956102694588916,0.999703132653124,"Gm54897",0.0194954578306106,FALSE
"ENSMUSG00000116635",-0.0838820097454208,-2.42270503006425,0.00302994079176377,0.956102694588916,0.999703132653124,"Gm49699",0.0194954578306106,FALSE
"ENSMUSG00000068674",-0.0838820097454208,-2.42270503006425,0.00302994079176377,0.956102694588916,0.999703132653124,"Gm10247",0.0194954578306106,FALSE
"ENSMUSG00000024043",0.068151561928024,-1.58062210743192,0.00302625730903916,0.956129358640538,0.999703132653124,"Arhgap28",0.0194833462770303,FALSE
"ENSMUSG00000022488",0.0255870722794749,1.37937357559544,0.00302236177947246,0.956157575375108,0.999703132653124,"Nckap1l",0.0194705298195167,FALSE
"ENSMUSG00000041762",-0.0166321706279426,7.02068672470883,0.00302077577046678,0.956169068638281,0.999703132653124,"Gpr155",0.0194653095180675,FALSE
"ENSMUSG00000051457",-0.0503576042873603,-0.924316202631781,0.00301579017368248,0.956205217270217,0.999703132653124,"Spn",0.0194488910256253,FALSE
"ENSMUSG00000026930",-0.0126934443563927,5.82284170963531,0.0030125572131352,0.956228674235723,0.999703132653124,"Gpsm1",0.0194382373442329,FALSE
"ENSMUSG00000097994",-0.0345740393430612,0.437443610769259,0.00300200417254537,0.956305330532712,0.999703132653124,"Gm26982",0.0194034234201718,FALSE
"ENSMUSG00000107728",-0.0618544583490928,-0.640617168815616,0.0029964082151066,0.956346033876154,0.999703132653124,"Gm38910",0.0193849388831743,FALSE
"ENSMUSG00000038893",-0.0244604163640124,2.14767198388478,0.0029708987718251,0.956532066861719,0.999703132653124,"Fam117a",0.01930046606778,FALSE
"ENSMUSG00000063904",-0.0120328201955622,4.88304893356123,0.00296746560942984,0.956557164985548,0.999703132653124,"Dpp3",0.0192890709101426,FALSE
"ENSMUSG00000061461",-0.0104944230109208,5.73658851300992,0.00296520034451109,0.956573733172717,0.999703132653124,"Smim20",0.0192815487146987,FALSE
"ENSMUSG00000098739",0.0303339068187337,0.903407241015645,0.00295512348213522,0.956647512556975,0.999703132653124,"Gm27151",0.0192480533941246,FALSE
"ENSMUSG00000022376",-0.0212342472277068,4.06555168034382,0.00295389599479989,0.956656508419535,0.999703132653124,"Adcy8",0.0192439695126015,FALSE
"ENSMUSG00000023110",0.0140155185484972,5.4714207128477,0.00293459183836564,0.956798229759875,0.999703132653124,"Prmt5",0.0191796368738806,FALSE
"ENSMUSG00000033610",-0.0210871727472859,4.4878359597327,0.00292775355055941,0.956848545088763,0.999703132653124,"Pank1",0.0191567991485664,FALSE
"ENSMUSG00000031167",0.0198972781307851,3.98647026399045,0.00292671883389595,0.956856163545161,0.999703132653124,"Rbm3",0.0191533412968302,FALSE
"ENSMUSG00000003549",-0.013840587525363,4.28672175082007,0.00290678117937881,0.957003225996027,0.999703132653124,"Ercc1",0.0190865982420573,FALSE
"ENSMUSG00000034459",0.0269514201532668,1.3628134695883,0.0029061705009461,0.957007738401912,0.999703132653124,"Ifit1",0.0190845504868332,FALSE
"ENSMUSG00000062743",-0.0263372396191595,2.48163351859689,0.00290503716356305,0.957016114083107,0.999703132653124,"Zfp677",0.0190807495810914,FALSE
"ENSMUSG00000067995",0.0168922477889698,3.97405844451309,0.00290460400884074,0.957019315650801,0.999703132653124,"Gtf2f2",0.0190792967101974,FALSE
"ENSMUSG00000000134",0.0129566523394486,4.61490685700912,0.00289785543987731,0.957069227168555,0.999703132653124,"Tfe3",0.0190566475001281,FALSE
"ENSMUSG00000097157",0.0329390479670951,1.08988784490622,0.00289107874426087,0.95711940539255,0.999703132653124,"Gm26512",0.0190338784527863,FALSE
"ENSMUSG00000024647",0.0376020655190554,2.43050960209238,0.00288407927262924,0.957171295125501,0.999703132653124,"Cbln2",0.0190103340405534,FALSE
"ENSMUSG00000104585",-0.0308156491169436,0.357530749083123,0.00287717781870134,0.957222520080603,0.999703132653124,"4921511C10Rik",0.0189870925160924,FALSE
"ENSMUSG00000080237",-0.09144609535858,-1.53592406594574,0.00287640003006739,0.957228296955643,0.999703132653124,"Gm14239",0.0189844715399563,FALSE
"ENSMUSG00000042903",0.0290231631833509,2.82665268742553,0.00287096812951049,0.957268663205259,0.999703132653124,"Foxo4",0.0189661577584979,FALSE
"ENSMUSG00000110981",0.0623634415568226,-1.50736237551245,0.00286988752725215,0.957276698083819,0.999703132653124,"Gm35940",0.0189625125030841,FALSE
"ENSMUSG00000004040",-0.00994353858228853,7.15750549284673,0.00285981281380954,0.957351682305009,0.999703132653124,"Stat3",0.018928495214045,FALSE
"ENSMUSG00000020691",-0.0188052432392258,3.9114971155333,0.00285572732697492,0.957382127566625,0.999703132653124,"Mettl2",0.018914684198589,FALSE
"ENSMUSG00000021820",-0.0154964281522212,7.99307943566751,0.00285108449774629,0.957416752697535,0.999703132653124,"Camk2g",0.0188989775847547,FALSE
"ENSMUSG00000097783",0.025689409093524,2.30864350729225,0.00284753057012654,0.957443276163992,0.999703132653124,"Gm26747",0.0188869464232598,FALSE
"ENSMUSG00000031266",-0.0228812703039406,2.5374874843902,0.00284374298173518,0.957471561752046,0.999703132653124,"Gla",0.0188741163228636,FALSE
"ENSMUSG00000102970",0.0668976461803295,-1.61842544533672,0.00284203064668009,0.957484355615428,0.999703132653124,"Gm37349",0.0188683132605387,FALSE
"ENSMUSG00000050973",-0.0237352131167068,1.94844045202042,0.00284046791752113,0.957496035058837,0.999703132653124,"Gdpgp1",0.018863015746424,FALSE
"ENSMUSG00000073079",0.024162565158817,2.13918364069184,0.00282425424907706,0.957617402571237,0.999703132653124,"Srp54a",0.0188079701914691,FALSE
"ENSMUSG00000029276",-0.0245744132948192,2.6420583258547,0.0028170452047922,0.95767147809974,0.999703132653124,"Glmn",0.0187834467852317,FALSE
"ENSMUSG00000046598",-0.0128803326099156,5.46633555548722,0.00281314747900208,0.957700744105448,0.999703132653124,"Bdh1",0.0187701751457666,FALSE
"ENSMUSG00000025504",0.0305431634852708,0.461459022276658,0.00280961225739151,0.957727305843046,0.999703132653124,"Eps8l2",0.0187581301973075,FALSE
"ENSMUSG00000024165",0.0120075983620422,5.76146544482663,0.00280879015828717,0.957733485050963,0.999703132653124,"Jpt2",0.0187553281604154,FALSE
"ENSMUSG00000040029",0.0113423726504248,5.44592800769459,0.00280769492029531,0.957741718683091,0.999703132653124,"Ipo8",0.0187515945480018,FALSE
"ENSMUSG00000035505",0.0199831163638462,3.08651275729197,0.00280124553990801,0.95779023565978,0.999703132653124,"Cox18",0.0187295947528937,FALSE
"ENSMUSG00000092281",-0.0380107181807526,-0.781612445778607,0.00279918137664259,0.957805775641022,0.999703132653124,"Hmgb1-ps7",0.0187225484570542,FALSE
"ENSMUSG00000023963",0.0170550897175069,5.59043491146354,0.00279062025063848,0.957870289196503,0.999703132653124,"Cyp39a1",0.0186932972890949,FALSE
"ENSMUSG00000089982",0.0975201378722736,-2.43090306391396,0.00278954747389903,0.957878380247315,0.999703132653124,"Gm7568",0.0186896288551542,FALSE
"ENSMUSG00000089791",0.0975201378722736,-2.43090306391396,0.00278954747389903,0.957878380247315,0.999703132653124,"Gm3555",0.0186896288551542,FALSE
"ENSMUSG00000053830",0.0975201378722736,-2.43090306391396,0.00278954747389903,0.957878380247315,0.999703132653124,"Gm9923",0.0186896288551542,FALSE
"ENSMUSG00000080768",0.0975201378722736,-2.43090306391396,0.00278954747389903,0.957878380247315,0.999703132653124,"Gm12219",0.0186896288551542,FALSE
"ENSMUSG00000085337",0.0975201378722736,-2.43090306391396,0.00278954747389903,0.957878380247315,0.999703132653124,"Gm15964",0.0186896288551542,FALSE
"ENSMUSG00000117606",0.0975201378722736,-2.43090306391396,0.00278954747389903,0.957878380247315,0.999703132653124,"Gm5969",0.0186896288551542,FALSE
"ENSMUSG00000118199",0.0975201378722736,-2.43090306391396,0.00278954747389903,0.957878380247315,0.999703132653124,"Gm8390",0.0186896288551542,FALSE
"ENSMUSG00000006931",0.0117998487804683,6.26246742339377,0.0027700834922233,0.958025452520645,0.999703132653124,"P3h4",0.0186229525681911,FALSE
"ENSMUSG00000029597",0.0367957473518912,-0.340090498664132,0.0027650101016703,0.958063872750225,0.999703132653124,"Sds",0.018605536163348,FALSE
"ENSMUSG00000003863",-0.0199381792812326,3.30326359214947,0.00275139038945316,0.9581671884916,0.999703132653124,"Ppfia3",0.0185587052176195,FALSE
"ENSMUSG00000116802",-0.0303509180831725,1.40660712654348,0.00274952002972828,0.9581813965807,0.999703132653124,"Gm5165",0.0185522653718179,FALSE
"ENSMUSG00000039671",-0.0110557218855296,5.97505203676887,0.00274868091127667,0.958187772474469,0.999703132653124,"Zmynd8",0.0185493755158075,FALSE
"ENSMUSG00000105933",-0.0574920984557191,-1.52485835604661,0.00273856265647421,0.958264731218509,0.999703132653124,"Gm43260",0.0185144956971586,FALSE
"ENSMUSG00000105700",-0.101932732762861,-1.93575093716562,0.00273600745592439,0.958284188432835,0.999703132653124,"Gm42772",0.0185056775963225,FALSE
"ENSMUSG00000024378",-0.012444168744818,4.81146010465458,0.00273079470909865,0.958323910470258,0.999703132653124,"Stard4",0.01848767593842,FALSE
"ENSMUSG00000050121",0.0161857954723342,8.54453600506789,0.00270193102199645,0.9585445481419,0.999703132653124,"Opalin",0.0183876985786934,FALSE
"ENSMUSG00000050914",-0.0270178935574789,0.335660558130788,0.00269325564353728,0.958611094550375,0.999703132653124,"Ankrd37",0.018357548978568,FALSE
"ENSMUSG00000050075",-0.0361708695975488,0.118060046308943,0.00268269233647978,0.958692267992578,0.999703132653124,"Gpr171",0.0183207752694766,FALSE
"ENSMUSG00000064351",0.0151727106096348,13.562966943199,0.00267147965081804,0.958778607082946,0.999703132653124,"mt-Co1",0.0182816648026299,FALSE
"ENSMUSG00000090877",0.0300411855942113,1.54805991854668,0.00266819961592812,0.958803898095286,0.999703132653124,"Hspa1b",0.0182702089752307,FALSE
"ENSMUSG00000044177",0.0307815894045568,1.46508150897083,0.00266359460090371,0.958839431806941,0.999703132653124,"Wfikkn2",0.018254114121037,FALSE
"ENSMUSG00000020792",0.00948584292551937,6.30004428778834,0.00265453716377517,0.958909411751481,0.999703132653124,"Exoc7",0.0182224187258102,FALSE
"ENSMUSG00000017667",-0.0145021402346341,4.71842371804065,0.00264581617226956,0.958976905443417,0.999703132653124,"Zfp334",0.0181918515981132,FALSE
"ENSMUSG00000066894",-0.025010927531987,2.12106075613656,0.00264370770977207,0.95899324003797,0.999703132653124,"Vsig10",0.0181844541688098,FALSE
"ENSMUSG00000026977",0.0120804321819224,5.37450355312079,0.00264236331107348,0.959003658718605,0.999703132653124,"Marchf7",0.0181797359385437,FALSE
"ENSMUSG00000097405",-0.0356188207881942,-0.113815593570779,0.00264118604578378,0.95901278434884,0.999703132653124,"D630044L22Rik",0.0181756033244892,FALSE
"ENSMUSG00000022580",-0.0282962423025411,2.69075621600194,0.00263315239978024,0.959075112067301,0.999703132653124,"Rhpn1",0.0181473787741362,FALSE
"ENSMUSG00000033209",-0.0176998175272808,4.43634454969343,0.00263287487715402,0.959077266883128,0.999703132653124,"Ttc28",0.0181464030178478,FALSE
"ENSMUSG00000049092",0.0214580085181731,2.75432144194261,0.00263106945325209,0.95909128782176,0.999703132653124,"Gpr137c",0.0181400540280633,FALSE
"ENSMUSG00000111348",0.0368559594165946,-0.135767640207039,0.00262315323321705,0.959152822273661,0.999703132653124,"Gm19531",0.0181121909706184,FALSE
"ENSMUSG00000026775",0.0176462788198607,6.18171428094361,0.00262276976340114,0.959155805428009,0.999703132653124,"Yme1l1",0.0181108402312708,FALSE
"ENSMUSG00000060012",0.0112382218450476,7.77058831732784,0.0026030476862644,0.95930952670657,0.999703132653124,"Kif13b",0.0180412426189976,FALSE
"ENSMUSG00000044716",-0.0135658589198328,4.94044801962354,0.00260161120362934,0.959320745966858,0.999703132653124,"Dok7",0.0180361635134464,FALSE
"ENSMUSG00000115647",0.0948963977924087,-2.13056604082079,0.00259468820588626,0.959374859773517,0.999703132653124,"Gm49265",0.018011666321122,FALSE
"ENSMUSG00000005813",0.0127616987636927,4.52454428691538,0.00256778804289626,0.959585815786874,0.999703132653124,"Metap1",0.0179161802238182,FALSE
"ENSMUSG00000043531",0.012706183199266,4.95635309814076,0.00256617210239796,0.959598523481654,0.999703132653124,"Sorcs1",0.017910428945415,FALSE
"ENSMUSG00000036964",-0.0321873014750714,1.20912582914484,0.00256073650666178,0.959641298267028,0.999703132653124,"Trim17",0.0178910703920495,FALSE
"ENSMUSG00000032217",0.01120469139655,5.05187103034428,0.00256043956618424,0.959643636315916,0.999703132653124,"Rnf111",0.0178900122878438,FALSE
"ENSMUSG00000071042",0.0149661520440638,7.03384004203842,0.00255910230977996,0.95965416728546,0.999703132653124,"Rasgrp3",0.0178852464386322,FALSE
"ENSMUSG00000038957",0.0139022449423484,4.40138951471235,0.00255114251152966,0.959716908303979,0.999703132653124,"Edc3",0.0178568537234476,FALSE
"ENSMUSG00000117725",0.0182391839528703,3.28149897269867,0.00255096977741487,0.959718270922292,0.999703132653124,"Gm50240",0.017856237107038,FALSE
"ENSMUSG00000082420",-0.0384602477049045,-0.543650430208289,0.00254317772314927,0.959779786953894,0.999703132653124,"Gm6517",0.0178284005869927,FALSE
"ENSMUSG00000068101",-0.0237960419219358,0.517056743145184,0.00253521093305459,0.959842780234392,0.999703132653124,"Cenpm",0.0177998974483081,FALSE
"ENSMUSG00000031916",0.0122556751586608,4.62849676740076,0.00252923550271,0.959890093014845,0.999703132653124,"Cog8",0.0177784906372204,FALSE
"ENSMUSG00000090397",0.0413061290822045,-0.299506640655716,0.00252521278878337,0.959921975971475,0.999703132653124,"Gm17096",0.0177640656918248,FALSE
"ENSMUSG00000029633",-0.045068106171219,-1.8776274243684,0.00252336955667598,0.9599365934422,0.999703132653124,"Gm5578",0.01775745240585,FALSE
"ENSMUSG00000111722",-0.043574330249756,-1.34915579020212,0.00252265579244959,0.959942255277907,0.999703132653124,"Gm47270",0.0177548908858805,FALSE
"ENSMUSG00000050945",0.0155595074564921,3.85485695618759,0.00251478603371047,0.960004734362759,0.999703132653124,"Zfp438",0.0177266251869403,FALSE
"ENSMUSG00000085560",0.0785799912189899,-1.04458898764403,0.0025058817915351,0.960075544647627,0.999703132653124,"C230038L03Rik",0.0176945926554567,FALSE
"ENSMUSG00000011751",-0.025153618214858,1.18434560414172,0.00250181335904776,0.960107940511705,0.999703132653124,"Sptbn4",0.0176799384881697,FALSE
"ENSMUSG00000022000",-0.0100985649172616,6.07368120530084,0.00249886154624113,0.960131461558335,0.999703132653124,"Zc3h13",0.0176692991264843,FALSE
"ENSMUSG00000091119",0.033365530646873,0.0790865220744921,0.00249872604212076,0.960132541635419,0.999703132653124,"Ccdc152",0.0176688105774966,FALSE
"ENSMUSG00000028291",-0.012688520836417,4.48156038774358,0.00249846935864628,0.960134587690135,0.999703132653124,"Akirin2",0.0176678850913915,FALSE
"ENSMUSG00000001674",-0.0158925571382122,4.06199839312502,0.00249688524992164,0.960147217142805,0.999703132653124,"Ddx18",0.0176621724906782,FALSE
"ENSMUSG00000094568",0.0523642848304606,-1.83987235856281,0.00249387739346307,0.960171208613278,0.999703132653124,"Smarce1-ps1",0.0176513207870231,FALSE
"ENSMUSG00000045464",-0.0169581379392345,3.2786805377785,0.00249121526692575,0.960192454551128,0.999703132653124,"2810002D19Rik",0.0176417111555264,FALSE
"ENSMUSG00000026890",-0.0856389672051542,-1.2020511206618,0.00248719479336224,0.96022456278762,0.999703132653124,"Lhx6",0.0176271888618711,FALSE
"ENSMUSG00000024487",-0.010356500522867,5.34159486895791,0.00248050202356342,0.960278070224483,0.999703132653124,"Yipf5",0.0176029889631807,FALSE
"ENSMUSG00000038390",-0.0195327527004818,4.87359555892188,0.00247843465416153,0.960294613079603,0.999703132653124,"Gpr162",0.0175955073710951,FALSE
"ENSMUSG00000118018",-0.0261988888329924,1.16912106715787,0.00247710526234712,0.960305254375943,0.999703132653124,"Gm54728",0.0175906948577142,FALSE
"ENSMUSG00000112462",0.0911861890454013,-2.23913297941251,0.00245221949201024,0.960504986825408,0.999703132653124,"Gm48772",0.0175003759921523,FALSE
"ENSMUSG00000039254",0.0132408454402404,4.1395383983128,0.00244817296693789,0.960537559982335,0.999703132653124,"Pomt1",0.0174856482159911,FALSE
"ENSMUSG00000043467",0.0214749879575357,2.30880645908352,0.00243679702911925,0.960629277277589,0.999703132653124,"Zbtb37",0.0174441814214561,FALSE
"ENSMUSG00000109324",-0.00915556662414911,6.27314996026189,0.00242053802822895,0.960760737123317,0.999703132653124,"Prmt1",0.0173847533144579,FALSE
"ENSMUSG00000038855",-0.017083589300288,7.35441150578868,0.00240925768537359,0.960852202955654,0.999703132653124,"Itpkb",0.017343409810292,FALSE
"ENSMUSG00000026737",0.00905328953591131,8.09578134148253,0.00240468471041377,0.960889343718902,0.999703132653124,"Pip4k2a",0.0173266229238739,FALSE
"ENSMUSG00000030269",0.0108145201550107,4.79691235968449,0.00239965590572488,0.960930227529913,0.999703132653124,"Mtmr14",0.0173081450045212,FALSE
"ENSMUSG00000031889",0.0165221643846364,4.1322481016395,0.00237005841454829,0.961171728015314,0.999703132653124,"Phaf1",0.0171990120540699,FALSE
"ENSMUSG00000066392",-0.016720213369438,3.54450490845985,0.00236835288755866,0.961185690182142,0.999703132653124,"Nrxn3",0.0171927034540651,FALSE
"ENSMUSG00000058743",0.0295187328743158,1.48824024577644,0.0023659910116276,0.961205033823521,0.999703132653124,"Kcnj14",0.0171839634652519,FALSE
"ENSMUSG00000032567",-0.0217196156107554,1.77727527393774,0.00236545991812132,0.961209384784363,0.999703132653124,"Aste1",0.0171819976057927,FALSE
"ENSMUSG00000048486",-0.013058050926127,4.69688596495488,0.00236416626009195,0.961219985071645,0.999703132653124,"Fitm2",0.0171772082009434,FALSE
"ENSMUSG00000048965",0.0254814623925831,1.75181388348402,0.0023572188519605,0.961276962213905,0.999703132653124,"Mrgpre",0.01715146578453,FALSE
"ENSMUSG00000022139",-0.0113104760129053,8.82991541245602,0.00235448288936624,0.961299423508058,0.999703132653124,"Mbnl2",0.0171413181345538,FALSE
"ENSMUSG00000029911",-0.0138815048904561,4.74051825145572,0.00235002884019764,0.961336017691062,0.999703132653124,"Ssbp1",0.0171247859814374,FALSE
"ENSMUSG00000071531",-0.0395211149548001,0.0674636275477611,0.00234972974443703,0.961338476287661,0.999703132653124,"Gprin2",0.0171236752838758,FALSE
"ENSMUSG00000054752",-0.0151618413961455,4.96474961916088,0.00233441091436948,0.961464608991526,0.999703132653124,"Fsd1l",0.0170666972836074,FALSE
"ENSMUSG00000045730",0.0260426413102658,1.21950943554524,0.00232814061845055,0.961516357179465,0.999703132653124,"Adrb2",0.0170433232067222,FALSE
"ENSMUSG00000052117",0.0541529560303658,1.14607514984244,0.00232689311269318,0.961526661059559,0.999703132653124,"D630039A03Rik",0.0170386692096723,FALSE
"ENSMUSG00000115902",0.0564446793616366,-1.53434882975457,0.00232177365191077,0.961568974702774,0.999703132653124,"ENSMUSG00000115902",0.0170195577506073,FALSE
"ENSMUSG00000029060",-0.00957467406281393,5.36901167220686,0.00232062162709568,0.961578502923329,0.999703132653124,"Mib2",0.0170152543327387,FALSE
"ENSMUSG00000030094",0.0125933401610889,4.59160299053358,0.00232015308141786,0.961582378870881,0.999703132653124,"Xpc",0.0170135037744262,FALSE
"ENSMUSG00000064337",0.0102196873739642,11.1187250161304,0.00231979421286699,0.961585347802298,0.999703132653124,"mt-Rnr1",0.017012162871588,FALSE
"ENSMUSG00000024292",-0.0145525498291586,4.35835211555936,0.00231939118737801,0.961588682319944,0.999703132653124,"Cyp4f14",0.0170106568585172,FALSE
"ENSMUSG00000114064",-0.0636143909194374,-2.25395304087037,0.00230965445964237,0.961669329652303,0.999703132653124,"Gm9370",0.0169742346091607,FALSE
"ENSMUSG00000000915",0.0107080690680162,6.24335489295188,0.00230395943980488,0.961716579329686,0.999703132653124,"Hip1r",0.016952896952409,FALSE
"ENSMUSG00000026878",-0.00884841273493338,8.30343003160507,0.00229615700729924,0.96178140863629,0.999703132653124,"Rab14",0.0169236221516968,FALSE
"ENSMUSG00000041231",-0.0112552445968713,4.78223090016925,0.00229602815606267,0.961782480168841,0.999703132653124,"Ublcp1",0.0169231382991178,FALSE
"ENSMUSG00000103285",-0.0285638054055423,0.82175295467241,0.00229196600995119,0.961816276618766,0.999703132653124,"Gm37274",0.0169078777239486,FALSE
"ENSMUSG00000100147",0.019352404574126,6.29687562722285,0.00228771925157112,0.961851641126221,0.999703132653124,"1700047M11Rik",0.0168919096763422,FALSE
"ENSMUSG00000101678",-0.0557331634208887,-1.25510067054128,0.0022767162567563,0.96194342094017,0.999703132653124,"Gm29609",0.0168504713053178,FALSE
"ENSMUSG00000039771",-0.0116495213215227,4.39494167878551,0.00227052641701253,0.961995150262973,0.999703132653124,"Polr2j",0.0168271173793788,FALSE
"ENSMUSG00000035413",-0.0111813442275687,6.7567549263263,0.00226735600866945,0.962021673161173,0.999703132653124,"Tmem98",0.0168151437332101,FALSE
"ENSMUSG00000006398",-0.0255257782561296,0.776164056824236,0.00226715124783494,0.962023386781386,0.999703132653124,"Cdc20",0.0168143701382274,FALSE
"ENSMUSG00000046329",0.0109622735481639,5.65247321736845,0.00226669211004715,0.962027229535446,0.999703132653124,"Slc25a23",0.0168126353742149,FALSE
"ENSMUSG00000089255",-0.0580944390265619,-2.15591751793958,0.00226219129321326,0.962064919798567,0.999703132653124,"Snora78",0.0167956209362085,FALSE
"ENSMUSG00000026103",0.019947959024615,4.33381130849493,0.00224631153499377,0.962198199480041,0.999703132653124,"Gls",0.0167354601092127,FALSE
"ENSMUSG00000104362",0.0808696315629037,-1.74922109944436,0.00224601069087704,0.962200729030745,0.999703132653124,"ENSMUSG00000104362",0.0167343183813762,FALSE
"ENSMUSG00000020284",0.0143506375900083,4.55456477563278,0.00223193027474533,0.962319310198581,0.999703132653124,"Cfap410",0.0166807994302983,FALSE
"ENSMUSG00000060862",0.0213394877055411,2.47401507029469,0.00222472399193974,0.962380144448881,0.999703132653124,"Zbtb40",0.0166533458149704,FALSE
"ENSMUSG00000053964",0.0220793813088818,2.38064463620252,0.00222440837978155,0.962382811050061,0.999703132653124,"Lgals4",0.0166521424562145,FALSE
"ENSMUSG00000113878",-0.0751392269534867,-2.41302816799881,0.00220767126348864,0.962524495271413,0.999703132653124,"Gm19045",0.0165882093250815,FALSE
"ENSMUSG00000046345",-0.0751392269534867,-2.41302816799881,0.00220767126348864,0.962524495271413,0.999703132653124,"Smco1",0.0165882093250815,FALSE
"ENSMUSG00000052192",-0.0751392269534867,-2.41302816799881,0.00220767126348864,0.962524495271413,0.999703132653124,"Gm5963",0.0165882093250815,FALSE
"ENSMUSG00000002319",0.0145409198443482,3.67575264958799,0.00220381819847992,0.962557188653278,0.999703132653124,"Ipo4",0.0165734582052109,FALSE
"ENSMUSG00000081087",0.0394712749890532,-2.3590869863168,0.00219282559001677,0.962650619043548,0.999703132653124,"Rps15a-ps7",0.0165313055577864,FALSE
"ENSMUSG00000074037",0.0739575223141366,-2.27607989361837,0.00219077366886555,0.96266808508064,0.999703132653124,"Mc1r",0.0165234259236109,FALSE
"ENSMUSG00000115429",0.0739575223141366,-2.27607989361837,0.00219077366886555,0.96266808508064,0.999703132653124,"Gm49153",0.0165234259236109,FALSE
"ENSMUSG00000022967",-0.00854587106266926,5.6445274607956,0.00219071803421023,0.962668558759229,0.999703132653124,"Ifnar1",0.0165232122300753,FALSE
"ENSMUSG00000108352",-0.0312946653275299,-0.383509778345347,0.0021800703152115,0.962759325664203,0.999703132653124,"Usf2-ps1",0.0164822659382741,FALSE
"ENSMUSG00000011752",-0.0110256252620555,5.08610312948628,0.00216836623556116,0.962859354227678,0.999703132653124,"Pgam1",0.0164371460465294,FALSE
"ENSMUSG00000031922",0.0106496240014505,5.24174761167097,0.00216816037028345,0.962861116067112,0.999703132653124,"Cep57",0.0164363513754897,FALSE
"ENSMUSG00000086407",-0.0484012918376843,-1.77003445210359,0.00216749784988224,0.96286678662859,0.999703132653124,"Gm14123",0.0164337936999678,FALSE
"ENSMUSG00000085526",0.0656724931798198,0.226130080627967,0.00216202580232938,0.962913655541768,0.999703132653124,"Gm16083",0.0164126543115679,FALSE
"ENSMUSG00000024776",-0.0157474640567237,3.69681585813524,0.00215972399924125,0.96293338859144,0.999703132653124,"Stambpl1",0.0164037543788243,FALSE
"ENSMUSG00000032932",-0.0100492595810332,4.83502218846994,0.00215393560702437,0.962983058324614,0.999703132653124,"Hspa13",0.016381353312491,FALSE
"ENSMUSG00000005198",-0.00976219558215325,5.3322727862995,0.00215383881370901,0.962983889468552,0.999703132653124,"Polr2a",0.0163809784761247,FALSE
"ENSMUSG00000023031",0.0210236254887035,2.99138298579212,0.0021483840130192,0.963030758985739,0.999703132653124,"Cela1",0.016359841385912,FALSE
"ENSMUSG00000057411",0.0115097980987321,4.95899410517266,0.00214047057226008,0.963098860110843,0.999703132653124,"Antkmt",0.0163291311548214,FALSE
"ENSMUSG00000024906",0.0135014878078458,4.0905301349403,0.00213261707359469,0.963166570229766,0.999703132653124,"Mus81",0.0162985994009248,FALSE
"ENSMUSG00000002345",-0.0157760764324313,3.90110209092859,0.00212532287346878,0.963229570270729,0.999703132653124,"Borcs8",0.0162701934364565,FALSE
"ENSMUSG00000105228",0.0319868754955676,-0.892733006809159,0.00211798986246148,0.963293014822087,0.999703132653124,"Gm43340",0.0162415889251105,FALSE
